trial_type,trial_index,time_elapsed,internal_node_id,sona_id,surveys_completed,rt,stimulus,response,section,key_press,age_years,country,primary_language,question_order,gender,education,relationship_status,living_arrangement,screen_time,s1_item01,s1_item02,s1_item03,s1_item04,s1_item05,s1_item06,s1_item07,s1_item08,s1_item09,s1_item10,s1_item11,s1_item12,s1_item13,s1_item14,s1_item15,scored_responses,correct,set,block,trial,set_size,load_condition,phase_type,key_answer,reversal_crit,counter,nrevs
html-keyboard-response,1643,1645036,0.0-1643.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1644,1645952,0.0-1644.0,9121,TRUE,413,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,5,3,low,main_task,1,16,1,
html-keyboard-response,1645,1646455,0.0-1645.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1646,1647434,0.0-1646.0,9121,TRUE,476,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,6,3,low,main_task,2,18,1,
html-keyboard-response,1647,1647937,0.0-1647.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1648,1649063,0.0-1648.0,9121,TRUE,623,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,7,3,low,main_task,2,18,2,
html-keyboard-response,1649,1649566,0.0-1649.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1650,1650599,0.0-1650.0,9121,TRUE,530,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,8,3,low,main_task,1,16,2,
html-keyboard-response,1651,1651102,0.0-1651.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1652,1652238,0.0-1652.0,9121,TRUE,632,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,9,3,low,main_task,2,18,3,
html-keyboard-response,1653,1652740,0.0-1653.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1654,1653756,0.0-1654.0,9121,TRUE,513,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,10,3,low,main_task,1,16,2,
html-keyboard-response,1655,1654258,0.0-1655.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1656,1655230,0.0-1656.0,9121,TRUE,471,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,11,3,low,main_task,1,16,3,
html-keyboard-response,1657,1655733,0.0-1657.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1658,1656900,0.0-1658.0,9121,TRUE,664,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,12,3,low,main_task,1,16,3,
html-keyboard-response,1659,1657403,0.0-1659.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1660,1658479,0.0-1660.0,9121,TRUE,573,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,13,3,low,main_task,1,16,4,
html-keyboard-response,1661,1658982,0.0-1661.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1662,1659922,0.0-1662.0,9121,TRUE,435,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,14,3,low,main_task,2,18,4,
html-keyboard-response,1663,1660425,0.0-1663.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1664,1661570,0.0-1664.0,9121,TRUE,642,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,15,3,low,main_task,1,16,4,
html-keyboard-response,1665,1662073,0.0-1665.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1666,1663099,0.0-1666.0,9121,TRUE,523,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,16,3,low,main_task,1,16,5,
html-keyboard-response,1667,1663602,0.0-1667.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1668,1664625,0.0-1668.0,9121,TRUE,520,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,17,3,low,main_task,1,16,6,
html-keyboard-response,1669,1665127,0.0-1669.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1670,1666212,0.0-1670.0,9121,TRUE,580,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,18,3,low,main_task,2,18,5,
html-keyboard-response,1671,1666714,0.0-1671.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1672,1667776,0.0-1672.0,9121,TRUE,559,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,19,3,low,main_task,2,18,6,
html-keyboard-response,1673,1668279,0.0-1673.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1674,1669364,0.0-1674.0,9121,TRUE,582,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,7,17,20,3,low,main_task,1,16,0,
html-keyboard-response,1675,1669867,0.0-1675.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1676,1670892,0.0-1676.0,9121,TRUE,522,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,21,3,low,main_task,2,18,7,
html-keyboard-response,1677,1671395,0.0-1677.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1678,1672343,0.0-1678.0,9121,TRUE,445,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,22,3,low,main_task,1,16,7,
html-keyboard-response,1679,1672845,0.0-1679.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1680,1673939,0.0-1680.0,9121,TRUE,589,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,7,17,23,3,low,main_task,1,16,0,
html-keyboard-response,1681,1674442,0.0-1681.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1682,1675369,0.0-1682.0,9121,TRUE,423,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,24,3,low,main_task,1,16,1,
html-keyboard-response,1683,1675871,0.0-1683.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1684,1677168,0.0-1684.0,9121,TRUE,792,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,7,17,25,3,low,main_task,2,18,0,
html-keyboard-response,1685,1677670,0.0-1685.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1686,1678699,0.0-1686.0,9121,TRUE,525,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,7,17,26,3,low,main_task,1,16,0,
html-keyboard-response,1687,1679202,0.0-1687.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1688,1680268,0.0-1688.0,9121,TRUE,562,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,27,3,low,main_task,1,16,8,
html-keyboard-response,1689,1680771,0.0-1689.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1690,1681807,0.0-1690.0,9121,TRUE,532,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,28,3,low,main_task,2,18,1,
html-keyboard-response,1691,1682310,0.0-1691.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1692,1683569,0.0-1692.0,9121,TRUE,755,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,29,3,low,main_task,1,16,1,
html-keyboard-response,1693,1684070,0.0-1693.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1694,1685093,0.0-1694.0,9121,TRUE,519,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,30,3,low,main_task,2,18,2,
html-keyboard-response,1695,1685596,0.0-1695.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1696,1686564,0.0-1696.0,9121,TRUE,465,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,31,3,low,main_task,1,16,9,
html-keyboard-response,1697,1687067,0.0-1697.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1698,1688059,0.0-1698.0,9121,TRUE,488,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,32,3,low,main_task,1,16,10,
html-keyboard-response,1699,1688562,0.0-1699.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1700,1689683,0.0-1700.0,9121,TRUE,617,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,7,17,33,3,low,main_task,1,16,0,
html-keyboard-response,1701,1690186,0.0-1701.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1702,1691295,0.0-1702.0,9121,TRUE,605,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,34,3,low,main_task,1,16,1,
html-keyboard-response,1703,1691798,0.0-1703.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1704,1692850,0.0-1704.0,9121,TRUE,545,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,35,3,low,main_task,2,18,3,
html-keyboard-response,1705,1693353,0.0-1705.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1706,1694438,0.0-1706.0,9121,TRUE,582,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,36,3,low,main_task,1,16,11,
html-keyboard-response,1707,1694940,0.0-1707.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1708,1696148,0.0-1708.0,9121,TRUE,704,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,37,3,low,main_task,1,16,2,
html-keyboard-response,1709,1696651,0.0-1709.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1710,1697647,0.0-1710.0,9121,TRUE,493,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,38,3,low,main_task,1,16,12,
html-keyboard-response,1711,1698150,0.0-1711.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1712,1699197,0.0-1712.0,9121,TRUE,544,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,39,3,low,main_task,1,16,3,
html-keyboard-response,1713,1699699,0.0-1713.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1714,1700706,0.0-1714.0,9121,TRUE,504,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,40,3,low,main_task,2,18,4,
html-keyboard-response,1715,1701209,0.0-1715.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1716,1702272,0.0-1716.0,9121,TRUE,558,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,41,3,low,main_task,2,18,5,
html-keyboard-response,1717,1702775,0.0-1717.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1718,1704291,0.0-1718.0,9121,TRUE,1012,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,42,3,low,main_task,1,16,4,
html-keyboard-response,1719,1704794,0.0-1719.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1720,1706094,0.0-1720.0,9121,TRUE,797,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,43,3,low,main_task,1,16,13,
html-keyboard-response,1721,1706595,0.0-1721.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1722,1707624,0.0-1722.0,9121,TRUE,525,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,44,3,low,main_task,1,16,14,
html-keyboard-response,1723,1708127,0.0-1723.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1724,1709283,0.0-1724.0,9121,TRUE,652,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,7,17,45,3,low,main_task,2,18,6,
html-keyboard-response,1725,1710218,0.0-1725.0,9121,TRUE,933,"<div class=""center""><p>End of block - you earned 37 points!</p>    <br><p>You have a 1 minute break before the next block begins, but you can press space to continue now.</p></div>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1726,1711412,0.0-1726.0,9121,TRUE,1192,"<div class='exp'><p>Block 17 of 21. <br><br> Take some time to identify the images below:</p><table class='center'><tr><td><img class=""disp"" src=""static/img/images16/image1.jpg""></td><td><img class=""disp"" src=""static/img/images16/image2.jpg""></td><td><img class=""disp"" src=""static/img/images16/image3.jpg""></td></tr><tr><td><img class=""disp"" src=""static/img/images16/image4.jpg""></td><td><img class=""disp"" src=""static/img/images16/image5.jpg""></td></table></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1727,1711915,0.0-1727.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1728,1713065,0.0-1728.0,9121,TRUE,646,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,1,5,high,main_task,0,15,1,
html-keyboard-response,1729,1713568,0.0-1729.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1730,1714509,0.0-1730.0,9121,TRUE,437,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,2,5,high,main_task,0,16,1,
html-keyboard-response,1731,1715012,0.0-1731.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1732,1715944,0.0-1732.0,9121,TRUE,428,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,3,5,high,main_task,0,14,1,
html-keyboard-response,1733,1716447,0.0-1733.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1734,1717609,0.0-1734.0,9121,TRUE,658,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,16,19,4,5,high,main_task,1,14,0,
html-keyboard-response,1735,1718112,0.0-1735.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1736,1719395,0.0-1736.0,9121,TRUE,780,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,5,5,high,main_task,0,15,1,
html-keyboard-response,1737,1719898,0.0-1737.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1738,1721194,0.0-1738.0,9121,TRUE,793,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,6,5,high,main_task,0,14,2,
html-keyboard-response,1739,1721697,0.0-1739.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1740,1722868,0.0-1740.0,9121,TRUE,667,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,7,5,high,main_task,0,15,2,
html-keyboard-response,1741,1723370,0.0-1741.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1742,1724618,0.0-1742.0,9121,TRUE,745,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,8,5,high,main_task,1,14,1,
html-keyboard-response,1743,1725121,0.0-1743.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1744,1726162,0.0-1744.0,9121,TRUE,537,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,9,5,high,main_task,0,16,2,
html-keyboard-response,1745,1726665,0.0-1745.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1746,1727743,0.0-1746.0,9121,TRUE,576,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,10,5,high,main_task,0,15,2,
html-keyboard-response,1747,1728245,0.0-1747.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1748,1729334,0.0-1748.0,9121,TRUE,585,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,11,5,high,main_task,0,16,3,
html-keyboard-response,1749,1729835,0.0-1749.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1750,1730795,0.0-1750.0,9121,TRUE,457,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,12,5,high,main_task,0,15,3,
html-keyboard-response,1751,1731297,0.0-1751.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1752,1732220,0.0-1752.0,9121,TRUE,420,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,13,5,high,main_task,1,14,2,
html-keyboard-response,1753,1732722,0.0-1753.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1754,1733563,0.0-1754.0,9121,TRUE,338,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,14,5,high,main_task,0,14,3,
html-keyboard-response,1755,1734066,0.0-1755.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1756,1735110,0.0-1756.0,9121,TRUE,540,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,15,5,high,main_task,0,15,3,
html-keyboard-response,1757,1735613,0.0-1757.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1758,1736892,0.0-1758.0,9121,TRUE,776,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,16,5,high,main_task,0,15,4,
html-keyboard-response,1759,1737395,0.0-1759.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1760,1738516,0.0-1760.0,9121,TRUE,617,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,17,5,high,main_task,0,16,4,
html-keyboard-response,1761,1739019,0.0-1761.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1762,1740092,0.0-1762.0,9121,TRUE,569,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,18,5,high,main_task,0,14,4,
html-keyboard-response,1763,1740594,0.0-1763.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1764,1741580,0.0-1764.0,9121,TRUE,482,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,19,5,high,main_task,0,14,5,
html-keyboard-response,1765,1742083,0.0-1765.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1766,1743075,0.0-1766.0,9121,TRUE,489,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,20,5,high,main_task,1,14,3,
html-keyboard-response,1767,1743578,0.0-1767.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1768,1744625,0.0-1768.0,9121,TRUE,543,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,21,5,high,main_task,0,15,4,
html-keyboard-response,1769,1745128,0.0-1769.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1770,1746490,0.0-1770.0,9121,TRUE,858,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,22,5,high,main_task,0,16,5,
html-keyboard-response,1771,1746993,0.0-1771.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1772,1748349,0.0-1772.0,9121,TRUE,852,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,23,5,high,main_task,1,14,4,
html-keyboard-response,1773,1748851,0.0-1773.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1774,1749886,0.0-1774.0,9121,TRUE,531,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,24,5,high,main_task,0,15,5,
html-keyboard-response,1775,1750388,0.0-1775.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1776,1751318,0.0-1776.0,9121,TRUE,426,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,25,5,high,main_task,0,15,5,
html-keyboard-response,1777,1751821,0.0-1777.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1778,1752817,0.0-1778.0,9121,TRUE,492,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,26,5,high,main_task,0,15,6,
html-keyboard-response,1779,1753320,0.0-1779.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1780,1754360,0.0-1780.0,9121,TRUE,537,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,27,5,high,main_task,1,14,5,
html-keyboard-response,1781,1754862,0.0-1781.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1782,1755906,0.0-1782.0,9121,TRUE,541,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,28,5,high,main_task,0,14,6,
html-keyboard-response,1783,1756410,0.0-1783.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1784,1757436,0.0-1784.0,9121,TRUE,522,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,29,5,high,main_task,0,16,6,
html-keyboard-response,1785,1757939,0.0-1785.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1786,1758939,0.0-1786.0,9121,TRUE,497,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,30,5,high,main_task,0,16,7,
